,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1078,Mathias Olivera,3,,Defender,0,0,0,0,1,0,0,5,2,0,0,0,2,1,0,M,Mathias,Olivera
1079,Andres Fernandez,2,VIAL,Goalkeeper,2,0,0,0,0,0,0,2,0,1,0,0,4,2,0,A,Andres,Fernandez
1080,Hugo Duro,2,,Forward,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,H,Hugo,Duro
1081,Didac Vila,2,RCDE,Defender,2,0,0,0,1,1,0,16,6,0,0,0,16,9,0,D,Didac,Vila
1082,Walter Montoya,2,SEVI,Midfielder,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,W,Walter,Montoya
1083,Marlos Moreno,2,,Forward,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,M,Marlos,Moreno
1084,Jose Artiles,2,LASP,Midfielder,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Jose,Artiles
1085,Guilherme Arana,2,SEVI,Defender,2,0,0,1,0,0,0,4,1,0,0,0,6,4,1,G,Guilherme,Arana
1086,Borja Lasso,2,SEVI,Midfielder,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,B,Borja,Lasso
1087,Sergio Araujo,2,LASP,Forward,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,S,Sergio,Araujo
1088,Adrian Marin,2,VIAL,Defender,1,0,0,0,1,1,0,8,1,1,0,0,3,2,0,A,Adrian,Marin
1089,Jaime Sierra,2,,Midfielder,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,J,Jaime,Sierra
1090,Imanol Sarriegui,2,,Midfielder,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,I,Imanol,Sarriegui
1091,Andrew Hjulsager,2,RCCV,Midfielder,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,A,Andrew,Hjulsager
1092,Aitor Ruibal,2,BETI,Forward,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,A,Aitor,Ruibal
1093,Ager Aketxe,2,ATBI,Midfielder,0,0,0,0,0,1,0,9,3,0,0,0,0,0,0,A,Ager,Aketxe
1094,Andres Prieto,1,MALA,Goalkeeper,1,0,0,0,0,0,0,28,0,0,0,0,2,1,0,A,Andres,Prieto
1095,Fabio Gonzalez,1,LASP,Midfielder,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,F,Fabio,Gonzalez
1096,Antonio Moya,1,,Forward,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,A,Antonio,Moya
1097,David Simon,1,LASP,Defender,5,0,0,0,0,3,0,10,5,1,0,0,21,11,0,D,David,Simon
1098,Dario Poveda,1,VIAL,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,D,Dario,Poveda
1099,Alfred N'Diaye,1,VIAL,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,A,Alfred,N'Diaye
1100,Ruben Semedo,1,VIAL,Defender,3,0,0,0,0,0,0,4,1,1,0,0,10,6,0,R,Ruben,Semedo
1101,Gerard Valentin,1,RCDC,Defender,1,0,0,0,0,0,0,5,1,0,0,0,4,2,0,G,Gerard,Valentin
1102,Hector,1,DEAL,Defender,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,H,Hector,Hector
1103,Carlos Calderon,1,,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,Carlos,Calderon
1104,Leonardo Suarez,1,VIAL,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,L,Leonardo,Suarez
1105,Jose Arnaiz,1,BARC,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,J,Jose,Arnaiz
1106,Mozo,1,,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Mozo,Mozo
1107,Ermedin Demirovic,1,DEAL,Forward,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,E,Ermedin,Demirovic
1108,Eloi Amagat,1,,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,E,Eloi,Amagat
1109,Kevin Soni,1,,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,K,Kevin,Soni
1110,Andoni Lopez,1,ATBI,Defender,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,A,Andoni,Lopez
1111,Roque Mesa,1,SEVI,Midfielder,1,0,0,0,0,2,0,5,1,1,0,0,0,0,0,R,Roque,Mesa
1112,Robert Mazan,1,RCCV,Defender,1,0,0,0,0,0,0,11,0,1,0,0,2,1,0,R,Robert,Mazan
1113,Alvaro Vazquez,0,RCDE,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Alvaro,Vazquez
1114,David Costas,0,BARC,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,D,David,Costas
1115,Roberto Olabe,0,,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Roberto,Olabe
1116,Unai Lopez,0,ATBI,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,U,Unai,Lopez
1117,Barri,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Barri,Barri
1118,Markel Etxeberria,0,ATBI,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Markel,Etxeberria
1119,Diego Pampin,0,RCCV,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Diego,Pampin
1120,Nicolas Gorosito,0,,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,N,Nicolas,Gorosito
1121,Redru,0,BETI,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,Redru,Redru
1122,Luca Zidane,0,MADR,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,L,Luca,Zidane
1123,Oriol Busquets,0,BARC,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,O,Oriol,Busquets
1124,Moha Ramos,0,MADR,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,M,Moha,Ramos
1125,Ivan Villar,0,RCCV,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,I,Ivan,Villar
1126,Ian Pino,0,MALA,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,I,Ian,Pino
1127,Franchu,0,MADR,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Franchu,Franchu
1128,Carlos Martinez,0,RESO,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,C,Carlos,Martinez
1129,Alvaro Tejero,0,MADR,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,A,Alvaro,Tejero
1130,Roberto Ibanez,0,VALA,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Roberto,Ibanez
1131,Alex Robles,0,MALA,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Alex,Robles
1132,Ander Cantero,0,VIAL,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,A,Ander,Cantero
1133,Emiliano Buendia,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,Emiliano,Buendia
1134,Imanol Garcia,0,VIAL,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I,Imanol,Garcia
1135,Carles Alena,0,BARC,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,C,Carles,Alena
1136,Diego Alende,0,RCCV,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,D,Diego,Alende
1137,Mitchell Langerak,0,,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Mitchell,Langerak
1138,Mahamadou Kone,0,,Forward,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,M,Mahamadou,Kone
1139,Unai Simon,0,ATBI,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,U,Unai,Simon
1140,Juan Soriano,0,SEVI,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Juan,Soriano
1141,Chuli,0,,Forward,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,C,Chuli,Chuli
1142,Filip Manojlovic,0,,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,F,Filip,Manojlovic
1143,Emanuel Cecchini,0,MALA,Midfielder,0,0,0,0,0,2,0,5,2,0,0,0,0,0,0,E,Emanuel,Cecchini
1144,Asier Riesgo,0,,Goalkeeper,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,A,Asier,Riesgo
1145,Markel Areitio,0,,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Markel,Areitio
1146,Cenk Gonen,0,MALA,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,C,Cenk,Gonen
1147,Aythami,0,LASP,Defender,1,0,0,0,0,0,0,3,1,0,0,0,5,3,0,A,Aythami,Aythami
1148,Antonio Montoro,0,,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,A,Antonio,Montoro
1149,Fahad Al-Muwallad,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Fahad,Al-Muwallad
1150,Jose Carlos Sanchez,0,MALA,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jose,Sanchez
1151,Verza,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,V,Verza,Verza
1152,Yoel Rodriguez,0,,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Y,Yoel,Rodriguez
1153,Ander Guevara,0,RESO,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Ander,Guevara
1154,Jasper Cillessen,0,BARC,Goalkeeper,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,J,Jasper,Cillessen
1155,Francesc Regis,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Francesc,Regis
1156,Arda Turan,0,BARC,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Arda,Turan
1157,Pedro Lopez,0,BETI,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,P,Pedro,Lopez
1158,Adrian Lopez,0,RCDE,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Adrian,Lopez
1159,Sergi,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Sergi,Sergi
1160,Andoni Zubiaurre,0,RESO,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Andoni,Zubiaurre
1161,Antonio Sivera,0,DEAL,Goalkeeper,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,A,Antonio,Sivera
1162,Kike Sola,0,ATBI,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,K,Kike,Sola
1163,Carlos Fernandez,0,SEVI,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Carlos,Fernandez
1164,Marcel Lizak,0,,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,M,Marcel,Lizak
1165,Axel Werner,0,,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,A,Axel,Werner
1166,Oscar Rodriguez,0,MADR,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,O,Oscar,Rodriguez
1167,Dennis Eckert,0,RCCV,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dennis,Eckert
1168,Javier Jimenez,0,VALA,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Javier,Jimenez
1169,Gabri Salazar,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,G,Gabri,Salazar
1170,Nereo Champagne,0,,Goalkeeper,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,N,Nereo,Champagne
1171,Victor Lopez,0,DEAL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,V,Victor,Lopez
1172,Eduardo Frias,0,RCDE,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,E,Eduardo,Frias
1173,Juan Aguero,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Juan,Aguero
1174,Manu Morlanes,0,VIAL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Manu,Morlanes
1175,Dani Sotres,0,RCCV,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dani,Sotres
1176,Keidi Bare,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,K,Keidi,Bare
1177,Leonardo Rocha,0,,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,L,Leonardo,Rocha
1178,Ruben Rochina,-1,,Forward,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,R,Ruben,Rochina
1179,Przemyslaw Tyton,-1,RCDC,Goalkeeper,1,0,0,0,0,0,0,15,0,0,0,0,4,3,0,P,Przemyslaw,Tyton
1180,Borja Herrera,-1,LASP,Defender,3,0,0,0,0,0,0,7,0,1,0,0,10,7,0,B,Borja,Herrera
1181,Maksym Koval,-1,RCDC,Goalkeeper,1,0,0,0,0,0,1,6,0,0,0,0,1,0,0,M,Maksym,Koval
1182,Pau Torres,-2,VIAL,Defender,0,0,0,0,0,0,0,13,2,0,0,0,6,4,0,P,Pau,Torres
1183,Koke,-3,,Goalkeeper,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,K,Koke,Koke
1184,Cifu,-3,MALA,Defender,1,0,0,0,0,0,0,9,1,0,0,0,8,6,0,C,Cifu,Cifu
1185,Aldo One,-4,RCDC,Defender,1,0,0,0,0,0,0,0,0,0,0,0,7,6,0,A,Aldo,One
1186,Robert Lewandowski,178,BM1,Forward,22,26,1,0,0,1,0,6,4,3,0,1,0,0,0,R,Robert,Lewandowski
1187,Timo Werner,119,,Forward,23,11,5,0,0,1,0,5,4,9,0,0,0,0,0,T,Timo,Werner
1188,Naldo,118,SCH4,Defender,29,6,2,11,0,5,0,0,0,0,0,0,33,15,0,N,Naldo,Naldo
1189,Mark Uth,117,,Forward,20,12,5,0,0,5,0,7,7,5,0,0,0,0,0,M,Mark,Uth
1190,Thorgan Hazard,116,MON1,Midfielder,28,9,5,0,0,1,0,1,1,6,0,0,0,0,0,T,Thorgan,Hazard
1191,Michael Gregoritsch,113,,Forward,26,11,2,0,0,2,0,3,2,9,0,0,0,0,0,M,Michael,Gregoritsch
1192,Kevin Volland,112,BL1,Forward,26,11,2,0,0,2,0,2,1,8,0,0,0,0,0,K,Kevin,Volland
1193,Nils Petersen,110,SCF,Forward,19,13,1,0,0,4,0,8,8,2,0,0,0,0,0,N,Nils,Petersen
1194,Leon Bailey,109,BL1,Midfielder,20,9,7,0,0,2,0,8,5,7,0,0,0,0,0,L,Leon,Bailey
1195,Philipp Max,109,,Defender,29,1,13,7,0,3,0,0,0,1,0,0,40,18,0,P,Philipp,Max
1196,Niclas Fullkrug,107,H96,Forward,21,11,2,0,0,2,0,8,8,7,0,1,0,0,0,N,Niclas,Fullkrug
1197,Sven Ulreich,106,BM1,Goalkeeper,25,0,0,12,0,1,0,3,0,0,3,0,19,6,0,S,Sven,Ulreich
1198,Daniel Didavi,105,VFL,Midfielder,23,8,6,0,0,3,0,4,4,14,0,0,0,0,0,D,Daniel,Didavi
1199,Salomon Kalou,105,HB1,Forward,23,11,1,0,0,0,0,6,3,16,0,1,0,0,0,S,Salomon,Kalou
1200,Andrej Kramaric,105,,Forward,17,9,5,0,0,1,0,12,12,5,0,0,0,0,0,A,Andrej,Kramaric
1201,Pierre Emerick Aubameyang,103,BD1,Forward,16,13,3,0,0,1,0,0,0,1,0,1,0,0,0,P,Pierre,Aubameyang
1202,Thomas Muller,102,BM1,Forward,19,7,9,0,0,4,0,6,6,8,0,0,0,0,0,T,Thomas,Muller
1203,Guido Burgstaller,100,SCH4,Midfielder,20,10,3,0,0,6,0,7,7,8,0,0,0,0,0,G,Guido,Burgstaller
1204,Alfred Finnbogason,97,,Forward,18,11,2,0,0,0,0,1,0,12,0,0,0,0,0,A,Alfred,Finnbogason
1205,Sebastien Haller,96,EF,Forward,23,8,3,0,0,2,0,6,3,8,0,0,0,0,0,S,Sebastien,Haller
1206,Julian Brandt,95,BL1,Midfielder,22,7,3,0,0,0,0,7,7,14,0,0,0,0,0,J,Julian,Brandt
1207,Daniel Caligiuri,94,SCH4,Midfielder,27,5,6,0,0,4,0,1,1,1,0,0,0,0,0,D,Daniel,Caligiuri
1208,Mats Hummels,93,BM1,Defender,21,1,1,11,2,1,0,5,1,2,0,0,14,5,0,M,Mats,Hummels
1209,Max Kruse,93,WB1,Midfielder,23,6,6,0,0,2,0,1,1,3,0,0,0,0,0,M,Max,Kruse
1210,Caiuby,92,,Forward,27,5,6,0,0,6,0,1,1,4,0,0,0,0,0,C,Caiuby,Caiuby
1211,Ralf Fahrmann,92,SCH4,Goalkeeper,29,0,0,11,0,0,0,0,0,0,1,0,33,15,0,R,Ralf,Fahrmann
1212,Matthias Ginter,91,MON1,Defender,29,5,2,6,0,2,0,0,0,0,0,0,43,20,0,M,Matthias,Ginter
1213,James Rodriguez,90,BM1,Midfielder,16,6,9,0,0,2,0,7,3,7,0,0,0,0,0,J,James,Rodriguez
1214,David Alaba,87,BM1,Defender,16,1,2,8,5,1,0,6,6,2,0,0,12,3,0,D,David,Alaba
1215,Serge Gnabry,86,,Midfielder,17,8,4,0,0,0,0,2,2,10,0,1,0,0,0,S,Serge,Gnabry
1216,Lars Stindl,85,MON1,Forward,29,5,2,0,0,4,0,0,0,3,0,0,0,0,0,L,Lars,Stindl
1217,Mario Gomez,84,VFL,Forward,23,7,3,0,0,3,0,1,1,3,0,2,0,0,0,M,Mario,Gomez
1218,Ron-Robert Zieler,83,VFB,Goalkeeper,29,0,0,9,0,2,0,0,0,0,1,0,34,14,0,R,Ron-Robert,Zieler
1219,Benjamin Pavard,83,VFB,Defender,29,1,0,9,0,2,0,0,0,0,0,0,34,14,0,B,Benjamin,Pavard
1220,Sandro Wagner,82,,Forward,15,9,2,0,0,4,0,8,5,5,0,0,0,0,0,S,Sandro,Wagner
1221,Raffael,81,MON1,Forward,18,7,2,0,0,0,0,5,4,12,0,0,0,0,0,R,Raffael,Raffael
1222,Kevin-Prince Boateng,81,EF,Midfielder,24,6,1,0,0,4,0,4,4,7,0,0,0,0,0,K,Kevin-Prince,Boateng
1223,Marius Wolf,81,EF,Forward,23,4,6,0,0,4,0,4,1,3,0,0,0,0,0,M,Marius,Wolf
1224,Christian Gunter,80,SCF,Defender,29,2,3,8,0,2,0,0,0,0,0,0,48,27,0,C,Christian,Gunter
1225,Christian Pulisic,80,BD1,Midfielder,22,4,4,0,0,1,0,5,5,10,0,0,0,0,0,C,Christian,Pulisic
1226,Filip Kostic,79,HSV,Forward,23,6,1,0,0,2,0,2,2,5,0,0,0,0,0,F,Filip,Kostic
1227,Martin Harnik,78,H96,Midfielder,17,7,1,0,0,2,0,10,8,7,0,0,0,0,0,M,Martin,Harnik
1228,Yunis Malli,78,VFL,Midfielder,21,5,3,0,0,3,0,7,5,7,0,0,0,0,0,Y,Yunis,Malli
1229,Joshua Kimmich,78,BM1,Midfielder,22,1,9,0,0,1,0,6,3,3,0,0,0,0,0,J,Joshua,Kimmich
1230,Bernd Leno,78,BL1,Goalkeeper,29,0,0,9,0,0,0,0,0,0,0,0,36,16,0,B,Bernd,Leno
1231,Roman Burki,78,BD1,Goalkeeper,28,0,0,11,0,4,0,0,0,0,0,0,35,18,0,R,Roman,Burki
1232,Paul Verhaegh,77,VFL,Defender,26,2,2,7,0,4,0,2,1,3,0,1,34,14,0,P,Paul,Verhaegh
1233,Oliver Baumann,77,,Goalkeeper,29,0,0,9,0,0,0,0,0,0,1,0,42,22,0,O,Oliver,Baumann
1234,Simon Terodde,77,VFB,Forward,20,7,1,0,0,4,0,8,5,4,0,1,0,0,0,S,Simon,Terodde
1235,Theodor Gebre Selassie,77,WB1,Defender,26,2,0,7,0,3,0,1,1,1,0,0,31,11,0,T,Theodor,Selassie
1236,Jiri Pavlenka,77,WB1,Goalkeeper,29,0,0,7,0,1,0,0,0,0,1,0,35,13,0,J,Jiri,Pavlenka
1237,Bastian Oczipka,77,SCH4,Defender,24,0,1,9,1,2,0,3,2,1,0,0,28,12,0,B,Bastian,Oczipka
1238,Rafinha,77,BM1,Defender,16,0,1,10,2,4,0,11,6,1,0,0,14,4,0,R,Rafinha,Rafinha
1239,Arjen Robben,76,BM1,Midfielder,18,5,5,0,0,0,0,4,2,11,0,1,0,0,0,A,Arjen,Robben
1240,Koen Casteels,75,VFL,Goalkeeper,29,0,0,7,0,1,0,0,0,0,1,0,37,15,0,K,Koen,Casteels
1241,Lukasz Piszczek,75,BD1,Defender,19,0,2,10,0,1,0,0,0,1,0,0,17,8,0,L,Lukasz,Piszczek
1242,Jerome Boateng,75,BM1,Defender,18,1,2,8,2,4,0,7,0,4,0,0,12,4,0,J,Jerome,Boateng
1243,Divock Origi,74,VFL,Forward,19,5,2,0,0,2,0,7,7,8,0,0,0,0,0,D,Divock,Origi
1244,Naby Keita,74,,Midfielder,21,5,5,0,0,7,1,3,2,8,0,0,0,0,0,N,Naby,Keita
1245,Javi Martinez,74,BM1,Defender,17,1,2,7,2,1,0,8,2,5,0,0,14,4,0,J,Javi,Martinez
1246,Lucas Alario,73,BL1,Forward,14,7,4,0,0,4,1,8,5,3,0,0,0,0,0,L,Lucas,Alario
1247,Felix Klaus,73,H96,Midfielder,24,4,2,0,0,4,0,4,3,12,0,0,0,0,0,F,Felix,Klaus
1248,Ante Rebic,73,EF,Forward,21,6,2,0,0,8,0,3,3,15,0,0,0,0,0,A,Ante,Rebic
1249,Thomas Delaney,73,WB1,Midfielder,27,2,4,0,0,4,0,1,1,1,0,0,0,0,0,T,Thomas,Delaney
1250,Jonathan Tah,73,BL1,Defender,25,0,2,8,0,1,0,2,1,0,0,0,33,15,0,J,Jonathan,Tah
1251,Yoshinori Muto,72,,Midfielder,17,6,1,0,0,1,0,6,6,8,0,0,0,0,0,Y,Yoshinori,Muto
1252,Benjamin Hubner,72,,Defender,25,3,2,6,2,9,0,0,0,3,0,0,35,18,0,B,Benjamin,Hubner
1253,Lukas Hradecky,71,EF,Goalkeeper,29,0,0,6,0,1,0,0,0,0,0,0,33,10,0,L,Lukas,Hradecky
1254,Marwin Hitz,71,,Goalkeeper,29,0,0,7,0,2,0,0,0,0,1,0,40,18,0,M,Marwin,Hitz
1255,Jannik Vestergaard,70,MON1,Defender,28,3,0,6,0,4,0,0,0,0,0,0,40,18,1,J,Jannik,Vestergaard
1256,Sokratis Papastathopoulos,70,BD1,Defender,24,2,0,8,2,3,1,4,2,4,0,0,36,20,0,S,Sokratis,Papastathopoulos
1257,Niklas Sule,70,BM1,Defender,16,1,1,7,4,1,0,13,6,0,0,0,16,5,2,N,Niklas,Sule
1258,Ihlas Bebou,70,H96,Forward,17,5,2,0,0,3,0,8,8,8,0,0,0,0,0,I,Ihlas,Bebou
1259,Kai Havertz,70,BL1,Midfielder,18,3,5,0,0,3,0,10,7,3,0,0,0,0,0,K,Kai,Havertz
1260,Janik Haberer,69,SCF,Forward,28,3,2,0,0,8,0,0,0,10,0,0,0,0,0,J,Janik,Haberer
1261,Arturo Vidal,69,BM1,Midfielder,17,6,2,0,0,6,0,5,5,8,0,0,0,0,0,A,Arturo,Vidal
1262,Marcel Sabitzer,69,,Midfielder,21,3,5,0,0,4,0,1,1,3,0,0,0,0,0,M,Marcel,Sabitzer
1263,Daniel Brosinski,69,,Midfielder,24,1,5,0,0,0,0,4,1,3,0,0,0,0,0,D,Daniel,Brosinski
1264,Yussuf Poulsen,68,,Forward,16,4,2,0,0,0,0,12,10,7,0,0,0,0,0,Y,Yussuf,Poulsen
1265,Ludwig Augustinsson,68,WB1,Defender,27,1,0,6,0,3,0,0,0,3,0,0,33,12,0,L,Ludwig,Augustinsson
1266,Wendell,68,BL1,Defender,24,2,3,5,1,6,1,1,0,5,0,0,30,12,0,W,Wendell,Wendell
1267,Yuya Osako,67,FCK1,Forward,21,4,2,0,0,2,0,2,1,10,0,0,0,0,0,Y,Yuya,Osako
1268,Amine Harit,67,SCH4,Midfielder,20,3,3,0,0,3,0,8,6,13,0,0,0,0,0,A,Amine,Harit
1269,Maximillian Eggestein,67,WB1,Midfielder,25,2,2,0,0,3,0,4,4,9,0,0,0,0,0,M,Maximillian,Eggestein
1270,Timo Baumgartl,66,VFB,Defender,24,0,0,8,0,3,0,0,0,0,0,0,27,11,0,T,Timo,Baumgartl
1271,Luka Jovic,66,EF,Forward,7,8,1,0,0,2,0,19,11,4,0,0,0,0,0,L,Luka,Jovic
1272,Thilio Kehrer,66,SCH4,Defender,22,1,0,7,1,3,0,5,1,3,0,0,26,11,0,T,Thilio,Kehrer
1273,Jean-Kevin Augustin,66,,Forward,12,6,2,0,0,1,0,13,9,11,0,1,0,0,0,J,Jean-Kevin,Augustin
1274,Milos Veljkovic,65,WB1,Defender,26,1,0,6,0,2,0,2,0,1,0,0,31,11,1,M,Milos,Veljkovic
1275,Maximilian Philipp,65,BD1,Forward,11,7,1,0,0,0,0,6,5,6,0,0,0,0,0,M,Maximilian,Philipp
1276,Holger Badstuber,65,VFB,Defender,19,2,0,5,2,2,0,3,3,0,0,0,23,8,0,H,Holger,Badstuber
1277,Willi Orban,64,,Defender,22,3,0,6,0,3,1,4,1,1,0,0,31,14,0,W,Willi,Orban
1278,Omer Toprak,64,BD1,Defender,18,0,1,6,4,1,0,7,4,1,0,0,22,10,0,O,Omer,Toprak
1279,Sven Bender,64,BL1,Midfielder,27,2,0,0,0,0,0,0,0,4,0,0,0,0,0,S,Sven,Bender
1280,Nico Elvedi,63,MON1,Defender,28,1,2,5,1,6,0,0,0,2,0,0,42,20,0,N,Nico,Elvedi
1281,Niklas Stark,63,HB1,Defender,23,1,1,5,1,2,0,3,1,1,0,0,27,9,1,N,Niklas,Stark
1282,Dennis Aogo,63,VFB,Defender,18,0,4,4,4,4,0,10,7,8,0,0,29,12,0,D,Dennis,Aogo
1283,Marvin Plattenhardt,63,HB1,Midfielder,28,0,4,0,0,5,0,0,0,0,0,0,0,0,0,M,Marvin,Plattenhardt
1284,Corentin Tolisso,62,BM1,Midfielder,14,4,3,0,0,3,0,14,8,5,0,0,0,0,0,C,Corentin,Tolisso
1285,Salif Sane,62,H96,Defender,27,3,1,4,0,6,0,0,0,0,0,0,43,20,0,S,Salif,Sane
1286,Rune Jarstein,62,HB1,Goalkeeper,26,0,0,6,0,1,0,0,0,0,0,0,33,13,0,R,Rune,Jarstein
1287,Andreas Beck,62,VFB,Defender,21,1,1,6,1,6,0,5,1,5,0,0,24,9,0,A,Andreas,Beck
1288,Franco Di Santo,61,SCH4,Forward,20,3,1,0,0,3,0,8,6,16,0,0,0,0,0,F,Franco,Santo
1289,Peter Gulacsi,61,,Goalkeeper,28,0,0,6,0,1,0,1,0,0,0,0,40,18,0,P,Peter,Gulacsi
1290,Vedad Ibisevic,61,HB1,Forward,16,4,3,0,0,4,1,10,7,11,0,0,0,0,0,V,Vedad,Ibisevic
1291,Bruma,61,,Midfielder,15,3,2,0,0,0,0,13,10,10,0,0,0,0,0,B,Bruma,Bruma
1292,Niklas Moisander,61,WB1,Defender,23,1,0,7,0,5,0,0,0,0,0,0,26,10,1,N,Niklas,Moisander
